Time,CP.CHW-SYS.SEBCHWR-F
"9/16/20, 2:00:00 PM PDT",245.2415
"9/16/20, 2:15:00 PM PDT",243.8729
"9/16/20, 2:30:00 PM PDT",239.8721
"9/16/20, 2:45:00 PM PDT",264.4048
"9/16/20, 3:00:00 PM PDT",276.9257
"9/16/20, 3:15:00 PM PDT",273.8682
"9/16/20, 3:30:00 PM PDT",282.0504
"9/16/20, 3:45:00 PM PDT",268.2057
"9/16/20, 4:00:00 PM PDT",260.4048
"9/16/20, 4:15:00 PM PDT",262.2446
"9/16/20, 4:30:00 PM PDT",265.0795
"9/16/20, 4:45:00 PM PDT",265.1438
"9/16/20, 5:00:00 PM PDT",268.5985
"9/16/20, 5:15:00 PM PDT",267.5921
"9/16/20, 5:30:00 PM PDT",267.3805
"9/16/20, 5:45:00 PM PDT",280.9483
"9/16/20, 6:00:00 PM PDT",259.8539
"9/16/20, 6:15:00 PM PDT",265.1877
"9/16/20, 6:30:00 PM PDT",248.4654
"9/16/20, 6:45:00 PM PDT",257.2133
"9/16/20, 7:00:00 PM PDT",238.5729
"9/16/20, 7:15:00 PM PDT",235.8855
"9/16/20, 7:30:00 PM PDT",223.4482
"9/16/20, 7:45:00 PM PDT",199.2676
"9/16/20, 8:00:00 PM PDT",178.0577
"9/16/20, 8:15:00 PM PDT",169.7418
"9/16/20, 8:30:00 PM PDT",179.7424
"9/16/20, 8:45:00 PM PDT",168.4089
"9/16/20, 9:00:00 PM PDT",179.5943
"9/16/20, 9:15:00 PM PDT",165.6982
"9/16/20, 9:30:00 PM PDT",178.7387
"9/16/20, 9:45:00 PM PDT",168.8955
"9/16/20, 10:00:00 PM PDT",163.388
"9/16/20, 10:15:00 PM PDT",182.3134
"9/16/20, 10:30:00 PM PDT",177.6998
"9/16/20, 10:45:00 PM PDT",197.3583
"9/16/20, 11:00:00 PM PDT",194.4948
"9/16/20, 11:15:00 PM PDT",202.9742
"9/16/20, 11:30:00 PM PDT",202.4231
"9/16/20, 11:45:00 PM PDT",199.1165
"9/17/20, 12:00:00 AM PDT",202.4199
"9/17/20, 12:15:00 AM PDT",198.5311
"9/17/20, 12:30:00 AM PDT",210.1718
"9/17/20, 12:45:00 AM PDT",198.5782
"9/17/20, 1:00:00 AM PDT",209.865
"9/17/20, 1:15:00 AM PDT",198.1287
"9/17/20, 1:30:00 AM PDT",208.2166
"9/17/20, 1:45:00 AM PDT",200.7486
"9/17/20, 2:00:00 AM PDT",209.6512
"9/17/20, 2:15:00 AM PDT",199.8634
"9/17/20, 2:30:00 AM PDT",209.6732
"9/17/20, 2:45:00 AM PDT",205.559
"9/17/20, 3:00:00 AM PDT",210.7326
"9/17/20, 3:15:00 AM PDT",215.1939
"9/17/20, 3:30:00 AM PDT",214.3083
"9/17/20, 3:45:00 AM PDT",209.4497
"9/17/20, 4:00:00 AM PDT",210.4097
"9/17/20, 4:15:00 AM PDT",210.7755
"9/17/20, 4:30:00 AM PDT",197.8304
"9/17/20, 4:45:00 AM PDT",174.1615
"9/17/20, 5:00:00 AM PDT",167.5439
"9/17/20, 5:15:00 AM PDT",171.547
"9/17/20, 5:30:00 AM PDT",136.0307
"9/17/20, 5:45:00 AM PDT",152.1134
"9/17/20, 6:00:00 AM PDT",134.511
"9/17/20, 6:15:00 AM PDT",154.1181
"9/17/20, 6:30:00 AM PDT",146.8596
"9/17/20, 6:45:00 AM PDT",160.1157
"9/17/20, 7:00:00 AM PDT",146.3485
"9/17/20, 7:15:00 AM PDT",148.9052
"9/17/20, 7:30:00 AM PDT",148.1699
"9/17/20, 7:45:00 AM PDT",152.0688
"9/17/20, 8:00:00 AM PDT",172.8402
"9/17/20, 8:15:00 AM PDT",162.872
"9/17/20, 8:30:00 AM PDT",177.4837
"9/17/20, 8:45:00 AM PDT",184.4984
"9/17/20, 9:00:00 AM PDT",178.8885
"9/17/20, 9:15:00 AM PDT",193.0379
"9/17/20, 9:30:00 AM PDT",179.4877
"9/17/20, 9:45:00 AM PDT",184.7843
"9/17/20, 10:00:00 AM PDT",203.462
"9/17/20, 10:15:00 AM PDT",191.9598
"9/17/20, 10:30:00 AM PDT",191.6675
"9/17/20, 10:45:00 AM PDT",209.1958
"9/17/20, 11:00:00 AM PDT",226.2222
"9/17/20, 11:15:00 AM PDT",236.5518
"9/17/20, 11:30:00 AM PDT",248.3374
"9/17/20, 11:45:00 AM PDT",240.3382
"9/17/20, 12:00:00 PM PDT",245.7337
"9/17/20, 12:15:00 PM PDT",259.4016
"9/17/20, 12:30:00 PM PDT",239.7158
"9/17/20, 12:45:00 PM PDT",255.6734
"9/17/20, 1:00:00 PM PDT",255.4279
"9/17/20, 1:15:00 PM PDT",289.1451
"9/17/20, 1:30:00 PM PDT",251.3601
"9/17/20, 1:45:00 PM PDT",250.6576
"9/17/20, 2:00:00 PM PDT",245.5502
"9/17/20, 2:15:00 PM PDT",270.5069
"9/17/20, 2:30:00 PM PDT",262.9694
"9/17/20, 2:45:00 PM PDT",266.6334
"9/17/20, 3:00:00 PM PDT",278.3598
"9/17/20, 3:15:00 PM PDT",269.6729
"9/17/20, 3:30:00 PM PDT",280.3472
"9/17/20, 3:45:00 PM PDT",263.5385
"9/17/20, 4:00:00 PM PDT",258.9059
"9/17/20, 4:15:00 PM PDT",260.5277
"9/17/20, 4:30:00 PM PDT",264.3755
"9/17/20, 4:45:00 PM PDT",273.301
"9/17/20, 5:00:00 PM PDT",232.8729
"9/17/20, 5:15:00 PM PDT",252.4498
"9/17/20, 5:30:00 PM PDT",240.8155
"9/17/20, 5:45:00 PM PDT",245.2672
"9/17/20, 6:00:00 PM PDT",233.3936
"9/17/20, 6:15:00 PM PDT",234.7354
"9/17/20, 6:30:00 PM PDT",222.0727
"9/17/20, 6:45:00 PM PDT",211.4063
"9/17/20, 7:00:00 PM PDT",205.5777
"9/17/20, 7:15:00 PM PDT",176.0194
"9/17/20, 7:30:00 PM PDT",167.2586
"9/17/20, 7:45:00 PM PDT",162.2205
"9/17/20, 8:00:00 PM PDT",165.9546
"9/17/20, 8:15:00 PM PDT",177.3149
"9/17/20, 8:30:00 PM PDT",170.0104
"9/17/20, 8:45:00 PM PDT",183.1414
"9/17/20, 9:00:00 PM PDT",199.577
"9/17/20, 9:15:00 PM PDT",186.8264
"9/17/20, 9:30:00 PM PDT",205.8625
"9/17/20, 9:45:00 PM PDT",187.078
"9/17/20, 10:00:00 PM PDT",202.8592
"9/17/20, 10:15:00 PM PDT",200.7127
"9/17/20, 10:30:00 PM PDT",221.1643
"9/17/20, 10:45:00 PM PDT",225.0458
"9/17/20, 11:00:00 PM PDT",234.8461
"9/17/20, 11:15:00 PM PDT",238.8735
"9/17/20, 11:30:00 PM PDT",239.9245
"9/17/20, 11:45:00 PM PDT",237.2749
"9/18/20, 12:00:00 AM PDT",238.1301
"9/18/20, 12:15:00 AM PDT",244.9189
"9/18/20, 12:30:00 AM PDT",237.9058
"9/18/20, 12:45:00 AM PDT",245.2283
"9/18/20, 1:00:00 AM PDT",238.9551
"9/18/20, 1:15:00 AM PDT",250.7619
"9/18/20, 1:30:00 AM PDT",243.2034
"9/18/20, 1:45:00 AM PDT",258.206
"9/18/20, 2:00:00 AM PDT",244.8849
"9/18/20, 2:15:00 AM PDT",254.629
"9/18/20, 2:30:00 AM PDT",245.4463
"9/18/20, 2:45:00 AM PDT",248.0403
"9/18/20, 3:00:00 AM PDT",244.6735
"9/18/20, 3:15:00 AM PDT",246.4684
"9/18/20, 3:30:00 AM PDT",245.3243
"9/18/20, 3:45:00 AM PDT",246.0406
"9/18/20, 4:00:00 AM PDT",246.1522
"9/18/20, 4:15:00 AM PDT",246.1436
"9/18/20, 4:30:00 AM PDT",252.3291
"9/18/20, 4:45:00 AM PDT",271.4883
"9/18/20, 5:00:00 AM PDT",249.7942
"9/18/20, 5:15:00 AM PDT",251.1496
"9/18/20, 5:30:00 AM PDT",255.7924
"9/18/20, 5:45:00 AM PDT",247.981
"9/18/20, 6:00:00 AM PDT",255.0058
"9/18/20, 6:15:00 AM PDT",244.6795
"9/18/20, 6:30:00 AM PDT",253.183
"9/18/20, 6:45:00 AM PDT",245.7101
"9/18/20, 7:00:00 AM PDT",252.6346
"9/18/20, 7:15:00 AM PDT",240.2142
"9/18/20, 7:30:00 AM PDT",245.6246
"9/18/20, 7:45:00 AM PDT",256.0542
"9/18/20, 8:00:00 AM PDT",253.1529
"9/18/20, 8:15:00 AM PDT",225.7997
"9/18/20, 8:30:00 AM PDT",209.2198
"9/18/20, 8:45:00 AM PDT",215.958
"9/18/20, 9:00:00 AM PDT",226.1348
"9/18/20, 9:15:00 AM PDT",211.9214
"9/18/20, 9:30:00 AM PDT",200.0276
"9/18/20, 9:45:00 AM PDT",194.5819
"9/18/20, 10:00:00 AM PDT",203.9549
"9/18/20, 10:15:00 AM PDT",216.7925
"9/18/20, 10:30:00 AM PDT",237.488
"9/18/20, 10:45:00 AM PDT",219.4315
"9/18/20, 11:00:00 AM PDT",229.6842
"9/18/20, 11:15:00 AM PDT",233.7118
"9/18/20, 11:30:00 AM PDT",261.9644
"9/18/20, 11:45:00 AM PDT",263.1871
"9/18/20, 12:00:00 PM PDT",270.1371
"9/18/20, 12:15:00 PM PDT",271.6776
"9/18/20, 12:30:00 PM PDT",276.4044
"9/18/20, 12:45:00 PM PDT",282.0696
"9/18/20, 1:00:00 PM PDT",285.9759
"9/18/20, 1:15:00 PM PDT",284.5131
"9/18/20, 1:30:00 PM PDT",284.0687
"9/18/20, 1:45:00 PM PDT",294.8686
"9/18/20, 2:00:00 PM PDT",283.6915
"9/18/20, 2:15:00 PM PDT",288.4437
"9/18/20, 2:30:00 PM PDT",265.3906
"9/18/20, 2:45:00 PM PDT",279.6313
"9/18/20, 3:00:00 PM PDT",264.986
"9/18/20, 3:15:00 PM PDT",270.6541
"9/18/20, 3:30:00 PM PDT",277.9727
"9/18/20, 3:45:00 PM PDT",279.7998
"9/18/20, 4:00:00 PM PDT",296.0846
"9/18/20, 4:15:00 PM PDT",283.5756
"9/18/20, 4:30:00 PM PDT",295.3687
"9/18/20, 4:45:00 PM PDT",284.5476
"9/18/20, 5:00:00 PM PDT",278.6391
"9/18/20, 5:15:00 PM PDT",291.8929
"9/18/20, 5:30:00 PM PDT",281.3775
"9/18/20, 5:45:00 PM PDT",290.929
"9/18/20, 6:00:00 PM PDT",278.6732
"9/18/20, 6:15:00 PM PDT",264.8447
"9/18/20, 6:30:00 PM PDT",258.9166
"9/18/20, 6:45:00 PM PDT",242.5784
"9/18/20, 7:00:00 PM PDT",245.7103
"9/18/20, 7:15:00 PM PDT",216.5379
"9/18/20, 7:30:00 PM PDT",201.4838
"9/18/20, 7:45:00 PM PDT",191.086
"9/18/20, 8:00:00 PM PDT",177.5067
"9/18/20, 8:15:00 PM PDT",185.1794
"9/18/20, 8:30:00 PM PDT",195.4875
"9/18/20, 8:45:00 PM PDT",200.639
"9/18/20, 9:00:00 PM PDT",215.2033
"9/18/20, 9:15:00 PM PDT",204.4118
"9/18/20, 9:30:00 PM PDT",208.6931
"9/18/20, 9:45:00 PM PDT",211.7503
"9/18/20, 10:00:00 PM PDT",217.9168
"9/18/20, 10:15:00 PM PDT",231.0613
"9/18/20, 10:30:00 PM PDT",221.7167
"9/18/20, 10:45:00 PM PDT",238.3766
"9/18/20, 11:00:00 PM PDT",231.8476
"9/18/20, 11:15:00 PM PDT",244.616
"9/18/20, 11:30:00 PM PDT",236.8962
"9/18/20, 11:45:00 PM PDT",243.0091
"9/19/20, 12:00:00 AM PDT",241.4603
"9/19/20, 12:15:00 AM PDT",243.8171
"9/19/20, 12:30:00 AM PDT",248.3504
"9/19/20, 12:45:00 AM PDT",245.9216
"9/19/20, 1:00:00 AM PDT",256.9565
"9/19/20, 1:15:00 AM PDT",245.5453
"9/19/20, 1:30:00 AM PDT",257.5606
"9/19/20, 1:45:00 AM PDT",245.3568
"9/19/20, 2:00:00 AM PDT",257.1554
"9/19/20, 2:15:00 AM PDT",239.8416
"9/19/20, 2:30:00 AM PDT",244.4226
"9/19/20, 2:45:00 AM PDT",240.3508
"9/19/20, 3:00:00 AM PDT",242.6747
"9/19/20, 3:15:00 AM PDT",254.2899
"9/19/20, 3:30:00 AM PDT",248.2297
"9/19/20, 3:45:00 AM PDT",253.826
"9/19/20, 4:00:00 AM PDT",241.7556
"9/19/20, 4:15:00 AM PDT",255.2409
"9/19/20, 4:30:00 AM PDT",242.9715
"9/19/20, 4:45:00 AM PDT",254.4505
"9/19/20, 5:00:00 AM PDT",243.6803
"9/19/20, 5:15:00 AM PDT",256.7497
"9/19/20, 5:30:00 AM PDT",245.7778
"9/19/20, 5:45:00 AM PDT",256.8776
"9/19/20, 6:00:00 AM PDT",243.233
"9/19/20, 6:15:00 AM PDT",254.3013
"9/19/20, 6:30:00 AM PDT",246.7361
"9/19/20, 6:45:00 AM PDT",246.6048
"9/19/20, 7:00:00 AM PDT",244.5523
"9/19/20, 7:15:00 AM PDT",244.8928
"9/19/20, 7:30:00 AM PDT",250.0947
"9/19/20, 7:45:00 AM PDT",258.0969
"9/19/20, 8:00:00 AM PDT",298.5327
"9/19/20, 8:15:00 AM PDT",268.6675
"9/19/20, 8:30:00 AM PDT",285.6373
"9/19/20, 8:45:00 AM PDT",274.8081
"9/19/20, 9:00:00 AM PDT",287.3828
"9/19/20, 9:15:00 AM PDT",273.9215
"9/19/20, 9:30:00 AM PDT",286.4618
"9/19/20, 9:45:00 AM PDT",274.8799
"9/19/20, 10:00:00 AM PDT",279.7977
"9/19/20, 10:15:00 AM PDT",275.7836
"9/19/20, 10:30:00 AM PDT",275.259
"9/19/20, 10:45:00 AM PDT",276.1201
"9/19/20, 11:00:00 AM PDT",276.1822
"9/19/20, 11:15:00 AM PDT",285.6234
"9/19/20, 11:30:00 AM PDT",276.3772
"9/19/20, 11:45:00 AM PDT",289.4607
"9/19/20, 12:00:00 PM PDT",281.5593
"9/19/20, 12:15:00 PM PDT",291.5853
"9/19/20, 12:30:00 PM PDT",280.8408
"9/19/20, 12:45:00 PM PDT",282.0172
"9/19/20, 1:00:00 PM PDT",279.0816
"9/19/20, 1:15:00 PM PDT",278.4544
"9/19/20, 1:30:00 PM PDT",290.5241
"9/19/20, 1:45:00 PM PDT",277.5863
"9/19/20, 2:00:00 PM PDT",289.6481
"9/19/20, 2:15:00 PM PDT",280.9597
"9/19/20, 2:30:00 PM PDT",284.4895
"9/19/20, 2:45:00 PM PDT",293.0264
"9/19/20, 3:00:00 PM PDT",283.1235
"9/19/20, 3:15:00 PM PDT",285.201
"9/19/20, 3:30:00 PM PDT",280.0081
"9/19/20, 3:45:00 PM PDT",276.9106
"9/19/20, 4:00:00 PM PDT",287.439
"9/19/20, 4:15:00 PM PDT",275.5594
"9/19/20, 4:30:00 PM PDT",281.3805
"9/19/20, 4:45:00 PM PDT",275.8323
"9/19/20, 5:00:00 PM PDT",275.7411
"9/19/20, 5:15:00 PM PDT",285.3225
"9/19/20, 5:30:00 PM PDT",274.7086
"9/19/20, 5:45:00 PM PDT",285.5172
"9/19/20, 6:00:00 PM PDT",275.5587
"9/19/20, 6:15:00 PM PDT",282.7556
"9/19/20, 6:30:00 PM PDT",274.817
"9/19/20, 6:45:00 PM PDT",274.3575
"9/19/20, 7:00:00 PM PDT",284.2433
"9/19/20, 7:15:00 PM PDT",274.0208
"9/19/20, 7:30:00 PM PDT",284.8155
"9/19/20, 7:45:00 PM PDT",272.0315
"9/19/20, 8:00:00 PM PDT",271.3928
"9/19/20, 8:15:00 PM PDT",270.8233
"9/19/20, 8:30:00 PM PDT",268.2709
"9/19/20, 8:45:00 PM PDT",279.0983
"9/19/20, 9:00:00 PM PDT",268.1134
"9/19/20, 9:15:00 PM PDT",278.1247
"9/19/20, 9:30:00 PM PDT",262.173
"9/19/20, 9:45:00 PM PDT",274.6881
"9/19/20, 10:00:00 PM PDT",261.0443
"9/19/20, 10:15:00 PM PDT",260.5582
"9/19/20, 10:30:00 PM PDT",266.6912
"9/19/20, 10:45:00 PM PDT",259.0604
"9/19/20, 11:00:00 PM PDT",269.4299
"9/19/20, 11:15:00 PM PDT",256.8911
"9/19/20, 11:30:00 PM PDT",266.8195
"9/19/20, 11:45:00 PM PDT",255.6398
"9/20/20, 12:00:00 AM PDT",255.6082
"9/20/20, 12:15:00 AM PDT",252.9209
"9/20/20, 12:30:00 AM PDT",252.602
"9/20/20, 12:45:00 AM PDT",261.4496
"9/20/20, 1:00:00 AM PDT",253.3976
"9/20/20, 1:15:00 AM PDT",264.8981
"9/20/20, 1:30:00 AM PDT",249.7098
"9/20/20, 1:45:00 AM PDT",259.6127
"9/20/20, 2:00:00 AM PDT",248.3165
"9/20/20, 2:15:00 AM PDT",253.6762
"9/20/20, 2:30:00 AM PDT",250.2617
"9/20/20, 2:45:00 AM PDT",250.1406
"9/20/20, 3:00:00 AM PDT",255.9185
"9/20/20, 3:15:00 AM PDT",249.8905
"9/20/20, 3:30:00 AM PDT",259.9155
"9/20/20, 3:45:00 AM PDT",248.0223
"9/20/20, 4:00:00 AM PDT",258.5251
"9/20/20, 4:15:00 AM PDT",248.4578
"9/20/20, 4:30:00 AM PDT",253.993
"9/20/20, 4:45:00 AM PDT",248.2449
"9/20/20, 5:00:00 AM PDT",249.9711
"9/20/20, 5:15:00 AM PDT",258.9722
"9/20/20, 5:30:00 AM PDT",250.2584
"9/20/20, 5:45:00 AM PDT",258.682
"9/20/20, 6:00:00 AM PDT",249.401
"9/20/20, 6:15:00 AM PDT",260.0316
"9/20/20, 6:30:00 AM PDT",251.1981
"9/20/20, 6:45:00 AM PDT",256.1726
"9/20/20, 7:00:00 AM PDT",245.0975
"9/20/20, 7:15:00 AM PDT",250.9709
"9/20/20, 7:30:00 AM PDT",244.1018
"9/20/20, 7:45:00 AM PDT",244.4113
"9/20/20, 8:00:00 AM PDT",244.7777
"9/20/20, 8:15:00 AM PDT",244.788
"9/20/20, 8:30:00 AM PDT",251.769
"9/20/20, 8:45:00 AM PDT",243.281
"9/20/20, 9:00:00 AM PDT",261.2743
"9/20/20, 9:15:00 AM PDT",254.2896
"9/20/20, 9:30:00 AM PDT",264.7358
"9/20/20, 9:45:00 AM PDT",254.5821
"9/20/20, 10:00:00 AM PDT",265.3083
"9/20/20, 10:15:00 AM PDT",255.7201
"9/20/20, 10:30:00 AM PDT",255.5604
"9/20/20, 10:45:00 AM PDT",255.4297
"9/20/20, 11:00:00 AM PDT",256.6705
"9/20/20, 11:15:00 AM PDT",270.6844
"9/20/20, 11:30:00 AM PDT",261.044
"9/20/20, 11:45:00 AM PDT",271.1098
"9/20/20, 12:00:00 PM PDT",261.0286
"9/20/20, 12:15:00 PM PDT",271.1433
"9/20/20, 12:30:00 PM PDT",261.7409
"9/20/20, 12:45:00 PM PDT",261.1826
"9/20/20, 1:00:00 PM PDT",265.7939
"9/20/20, 1:15:00 PM PDT",262.0107
"9/20/20, 1:30:00 PM PDT",272.209
"9/20/20, 1:45:00 PM PDT",261.1034
"9/20/20, 2:00:00 PM PDT",270.5851
"9/20/20, 2:15:00 PM PDT",261.2789
"9/20/20, 2:30:00 PM PDT",265.7317
"9/20/20, 2:45:00 PM PDT",257.5412
"9/20/20, 3:00:00 PM PDT",257.1655
"9/20/20, 3:15:00 PM PDT",261.4897
"9/20/20, 3:30:00 PM PDT",255.9894
"9/20/20, 3:45:00 PM PDT",267.9991
"9/20/20, 4:00:00 PM PDT",256.4786
"9/20/20, 4:15:00 PM PDT",267.0307
"9/20/20, 4:30:00 PM PDT",255.9344
"9/20/20, 4:45:00 PM PDT",262.9344
"9/20/20, 5:00:00 PM PDT",255.2029
"9/20/20, 5:15:00 PM PDT",254.9622
"9/20/20, 5:30:00 PM PDT",264.1402
"9/20/20, 5:45:00 PM PDT",255.3612
"9/20/20, 6:00:00 PM PDT",262.4579
"9/20/20, 6:15:00 PM PDT",248.6405
"9/20/20, 6:30:00 PM PDT",255.5304
"9/20/20, 6:45:00 PM PDT",244.6907
"9/20/20, 7:00:00 PM PDT",254.0447
"9/20/20, 7:15:00 PM PDT",244.4788
"9/20/20, 7:30:00 PM PDT",246.3862
"9/20/20, 7:45:00 PM PDT",244.5401
"9/20/20, 8:00:00 PM PDT",243.8318
"9/20/20, 8:15:00 PM PDT",253.8113
"9/20/20, 8:30:00 PM PDT",243.2188
"9/20/20, 8:45:00 PM PDT",253.9785
"9/20/20, 9:00:00 PM PDT",243.6621
"9/20/20, 9:15:00 PM PDT",256.6432
"9/20/20, 9:30:00 PM PDT",244.1853
"9/20/20, 9:45:00 PM PDT",255.2723
"9/20/20, 10:00:00 PM PDT",241.4136
"9/20/20, 10:15:00 PM PDT",243.8037
"9/20/20, 10:30:00 PM PDT",240.7102
"9/20/20, 10:45:00 PM PDT",241.379
"9/20/20, 11:00:00 PM PDT",240.5172
"9/20/20, 11:15:00 PM PDT",241.763
"9/20/20, 11:30:00 PM PDT",240.993
"9/20/20, 11:45:00 PM PDT",240.7165
"9/21/20, 12:00:00 AM PDT",244.932
"9/21/20, 12:15:00 AM PDT",241.1815
"9/21/20, 12:30:00 AM PDT",250.4473
"9/21/20, 12:45:00 AM PDT",239.8788
"9/21/20, 1:00:00 AM PDT",252.3681
"9/21/20, 1:15:00 AM PDT",242.3104
"9/21/20, 1:30:00 AM PDT",251.9695
"9/21/20, 1:45:00 AM PDT",239.7081
"9/21/20, 2:00:00 AM PDT",242.012
"9/21/20, 2:15:00 AM PDT",239.7402
"9/21/20, 2:30:00 AM PDT",240.1764
"9/21/20, 2:45:00 AM PDT",242.174
"9/21/20, 3:00:00 AM PDT",240.2198
"9/21/20, 3:15:00 AM PDT",251.2775
"9/21/20, 3:30:00 AM PDT",239.087
"9/21/20, 3:45:00 AM PDT",249.886
"9/21/20, 4:00:00 AM PDT",239.1539
"9/21/20, 4:15:00 AM PDT",246.1498
"9/21/20, 4:30:00 AM PDT",238.4011
"9/21/20, 4:45:00 AM PDT",240.2831
"9/21/20, 5:00:00 AM PDT",240.7147
"9/21/20, 5:15:00 AM PDT",242.1986
"9/21/20, 5:30:00 AM PDT",243.2295
"9/21/20, 5:45:00 AM PDT",246.0612
"9/21/20, 6:00:00 AM PDT",253.0636
"9/21/20, 6:15:00 AM PDT",241.2842
"9/21/20, 6:30:00 AM PDT",252.785
"9/21/20, 6:45:00 AM PDT",243.7211
"9/21/20, 7:00:00 AM PDT",252.0724
"9/21/20, 7:15:00 AM PDT",241.2633
"9/21/20, 7:30:00 AM PDT",251.7379
"9/21/20, 7:45:00 AM PDT",241.647
"9/21/20, 8:00:00 AM PDT",247.5024
"9/21/20, 8:15:00 AM PDT",240.057
"9/21/20, 8:30:00 AM PDT",241.6544
"9/21/20, 8:45:00 AM PDT",240.7279
"9/21/20, 9:00:00 AM PDT",240.4405
"9/21/20, 9:15:00 AM PDT",239.3499
"9/21/20, 9:30:00 AM PDT",239.9507
"9/21/20, 9:45:00 AM PDT",239.9044
"9/21/20, 10:00:00 AM PDT",247.5351
"9/21/20, 10:15:00 AM PDT",261.1098
"9/21/20, 10:30:00 AM PDT",252.2148
"9/21/20, 10:45:00 AM PDT",265.5837
"9/21/20, 11:00:00 AM PDT",257.507
"9/21/20, 11:15:00 AM PDT",267.7556
"9/21/20, 11:30:00 AM PDT",257.1613
"9/21/20, 11:45:00 AM PDT",267.2748
"9/21/20, 12:00:00 PM PDT",258.4075
"9/21/20, 12:15:00 PM PDT",258.2079
"9/21/20, 12:30:00 PM PDT",257.7358
"9/21/20, 12:45:00 PM PDT",256.4916
"9/21/20, 1:00:00 PM PDT",267.2598
"9/21/20, 1:15:00 PM PDT",254.677
"9/21/20, 1:30:00 PM PDT",264.6114
"9/21/20, 1:45:00 PM PDT",252.7916
"9/21/20, 2:00:00 PM PDT",264.674
"9/21/20, 2:15:00 PM PDT",253.6842
"9/21/20, 2:30:00 PM PDT",251.9964
"9/21/20, 2:45:00 PM PDT",253.7907
"9/21/20, 3:00:00 PM PDT",254.4495
"9/21/20, 3:15:00 PM PDT",266.3966
"9/21/20, 3:30:00 PM PDT",254.9276
"9/21/20, 3:45:00 PM PDT",265.3385
"9/21/20, 4:00:00 PM PDT",255.7957
"9/21/20, 4:15:00 PM PDT",258.7963
"9/21/20, 4:30:00 PM PDT",256.0372
"9/21/20, 4:45:00 PM PDT",255.814
"9/21/20, 5:00:00 PM PDT",256.1275
"9/21/20, 5:15:00 PM PDT",252.1795
"9/21/20, 5:30:00 PM PDT",256.7275
"9/21/20, 5:45:00 PM PDT",245.9261
"9/21/20, 6:00:00 PM PDT",256.7605
"9/21/20, 6:15:00 PM PDT",244.7208
"9/21/20, 6:30:00 PM PDT",247.8561
"9/21/20, 6:45:00 PM PDT",245.0727
"9/21/20, 7:00:00 PM PDT",245.2387
"9/21/20, 7:15:00 PM PDT",254.6263
"9/21/20, 7:30:00 PM PDT",245.5776
"9/21/20, 7:45:00 PM PDT",255.3259
"9/21/20, 8:00:00 PM PDT",245.7424
"9/21/20, 8:15:00 PM PDT",257.5941
"9/21/20, 8:30:00 PM PDT",244.7391
"9/21/20, 8:45:00 PM PDT",249.6906
"9/21/20, 9:00:00 PM PDT",244.369
"9/21/20, 9:15:00 PM PDT",246.0271
"9/21/20, 9:30:00 PM PDT",245.11
"9/21/20, 9:45:00 PM PDT",244.0526
"9/21/20, 10:00:00 PM PDT",246.05
"9/21/20, 10:15:00 PM PDT",242.6994
"9/21/20, 10:30:00 PM PDT",252.7738
"9/21/20, 10:45:00 PM PDT",241.4004
"9/21/20, 11:00:00 PM PDT",251.3485
"9/21/20, 11:15:00 PM PDT",239.7849
"9/21/20, 11:30:00 PM PDT",243.3927
"9/21/20, 11:45:00 PM PDT",240.4679
"9/22/20, 12:00:00 AM PDT",240.2555
"9/22/20, 12:15:00 AM PDT",248.0135
"9/22/20, 12:30:00 AM PDT",237.7114
"9/22/20, 12:45:00 AM PDT",248.8531
"9/22/20, 1:00:00 AM PDT",238.7914
"9/22/20, 1:15:00 AM PDT",247.3994
"9/22/20, 1:30:00 AM PDT",237.8755
"9/22/20, 1:45:00 AM PDT",247.7897
"9/22/20, 2:00:00 AM PDT",238.0049
"9/22/20, 2:15:00 AM PDT",239.4164
"9/22/20, 2:30:00 AM PDT",237.9753
"9/22/20, 2:45:00 AM PDT",239.394
"9/22/20, 3:00:00 AM PDT",237.6989
"9/22/20, 3:15:00 AM PDT",240.1698
"9/22/20, 3:30:00 AM PDT",242.3888
"9/22/20, 3:45:00 AM PDT",241.1101
"9/22/20, 4:00:00 AM PDT",248.8746
"9/22/20, 4:15:00 AM PDT",240.0889
"9/22/20, 4:30:00 AM PDT",250.3262
"9/22/20, 4:45:00 AM PDT",239.6853
"9/22/20, 5:00:00 AM PDT",249.8441
"9/22/20, 5:15:00 AM PDT",241.2041
"9/22/20, 5:30:00 AM PDT",252.4977
"9/22/20, 5:45:00 AM PDT",244.1437
"9/22/20, 6:00:00 AM PDT",251.2883
"9/22/20, 6:15:00 AM PDT",241.1804
"9/22/20, 6:30:00 AM PDT",246.716
"9/22/20, 6:45:00 AM PDT",243.9616
"9/22/20, 7:00:00 AM PDT",242.8572
"9/22/20, 7:15:00 AM PDT",241.4098
"9/22/20, 7:30:00 AM PDT",242.5511
"9/22/20, 7:45:00 AM PDT",251.521
"9/22/20, 8:00:00 AM PDT",240.502
"9/22/20, 8:15:00 AM PDT",252.4562
"9/22/20, 8:30:00 AM PDT",241.3815
"9/22/20, 8:45:00 AM PDT",252.2574
"9/22/20, 9:00:00 AM PDT",240.4685
"9/22/20, 9:15:00 AM PDT",250.7584
"9/22/20, 9:30:00 AM PDT",244.0796
"9/22/20, 9:45:00 AM PDT",245.6603
"9/22/20, 10:00:00 AM PDT",244.2928
